AGPORTID,COUNTRY,State,County Name,"County Name, State",FMRe Exposed TIV by company & county,Company Name
19,US,DE,NEW CASTLE COUNTY,"DE, NEW CASTLE COUNTY",0,Church
19,US,PA,NORTHAMPTON COUNTY,"PA, NORTHAMPTON COUNTY","90,061",Church
19,US,PA,NORTHUMBERLAND COUNTY,"PA, NORTHUMBERLAND COUNTY","29,598",Church
19,US,PA,PERRY COUNTY,"PA, PERRY COUNTY","8,512",Church
19,US,PA,PHILADELPHIA COUNTY,"PA, PHILADELPHIA COUNTY",0,Church
19,US,PA,PIKE COUNTY,"PA, PIKE COUNTY","40,731",Church
19,US,PA,POTTER COUNTY,"PA, POTTER COUNTY","7,348",Church
19,US,WI,RACINE COUNTY,"WI, RACINE COUNTY","59,468",Church
19,US,PA,SCHUYLKILL COUNTY,"PA, SCHUYLKILL COUNTY","29,650",Church
19,US,PA,SNYDER COUNTY,"PA, SNYDER COUNTY",1,Church
19,US,PA,SOMERSET COUNTY,"PA, SOMERSET COUNTY","42,569",Church
19,US,PA,SULLIVAN COUNTY,"PA, SULLIVAN COUNTY","1,969",Church
19,US,PA,SUSQUEHANNA COUNTY,"PA, SUSQUEHANNA COUNTY","23,609",Church
19,US,PA,TIOGA COUNTY,"PA, TIOGA COUNTY","18,155",Church
19,US,PA,UNION COUNTY,"PA, UNION COUNTY","11,422",Church
19,US,PA,VENANGO COUNTY,"PA, VENANGO COUNTY","8,466",Church
19,US,PA,WARREN COUNTY,"PA, WARREN COUNTY",0,Church
19,US,PA,WASHINGTON COUNTY,"PA, WASHINGTON COUNTY","59,646",Church
19,US,PA,WAYNE COUNTY,"PA, WAYNE COUNTY","26,403",Church
19,US,PA,WESTMORELAND COUNTY,"PA, WESTMORELAND COUNTY","170,484",Church
19,US,PA,WYOMING COUNTY,"PA, WYOMING COUNTY","16,869",Church
19,US,PA,YORK COUNTY,"PA, YORK COUNTY","128,664",Church
20,US,OK,ADAIR COUNTY,"OK, ADAIR COUNTY","2,410",Columbia LIoyds
20,US,OK,ALFALFA COUNTY,"OK, ALFALFA COUNTY","1,489",Columbia LIoyds
20,US,TX,ANDERSON COUNTY,"TX, ANDERSON COUNTY",810,Columbia LIoyds
20,US,TX,ANDREWS COUNTY,"TX, ANDREWS COUNTY",171,Columbia LIoyds
20,US,TX,ANGELINA COUNTY,"TX, ANGELINA COUNTY","9,314",Columbia LIoyds
20,US,TX,ARCHER COUNTY,"TX, ARCHER COUNTY",99,Columbia LIoyds
20,US,AR,ARKANSAS COUNTY,"AR, ARKANSAS COUNTY","1,267",Columbia LIoyds
20,US,TX,ARMSTRONG COUNTY,"TX, ARMSTRONG COUNTY",28,Columbia LIoyds
20,US,AR,ASHLEY COUNTY,"AR, ASHLEY COUNTY",714,Columbia LIoyds
20,US,TX,ATASCOSA COUNTY,"TX, ATASCOSA COUNTY",675,Columbia LIoyds
20,US,OK,ATOKA COUNTY,"OK, ATOKA COUNTY","8,116",Columbia LIoyds
20,US,TX,AUSTIN COUNTY,"TX, AUSTIN COUNTY",672,Columbia LIoyds
20,US,TX,BAILEY COUNTY,"TX, BAILEY COUNTY","1,052",Columbia LIoyds
20,US,TX,BANDERA COUNTY,"TX, BANDERA COUNTY",243,Columbia LIoyds
20,US,TX,BASTROP COUNTY,"TX, BASTROP COUNTY",626,Columbia LIoyds
20,US,AR,BAXTER COUNTY,"AR, BAXTER COUNTY",424,Columbia LIoyds
20,US,TX,BAYLOR COUNTY,"TX, BAYLOR COUNTY",71,Columbia LIoyds
20,US,OK,BEAVER COUNTY,"OK, BEAVER COUNTY","1,064",Columbia LIoyds
20,US,OK,BECKHAM COUNTY,"OK, BECKHAM COUNTY","6,288",Columbia LIoyds
20,US,TX,BEE COUNTY,"TX, BEE COUNTY",55,Columbia LIoyds
20,US,TX,BELL COUNTY,"TX, BELL COUNTY","2,788",Columbia LIoyds
20,US,AR,BENTON COUNTY,"AR, BENTON COUNTY","1,088",Columbia LIoyds
20,US,TX,BEXAR COUNTY,"TX, BEXAR COUNTY","89,005",Columbia LIoyds
20,US,OK,BLAINE COUNTY,"OK, BLAINE COUNTY","2,078",Columbia LIoyds
20,US,TX,BLANCO COUNTY,"TX, BLANCO COUNTY",77,Columbia LIoyds
20,US,AR,BOONE COUNTY,"AR, BOONE COUNTY",497,Columbia LIoyds
20,US,TX,BOSQUE COUNTY,"TX, BOSQUE COUNTY","1,179",Columbia LIoyds
20,US,TX,BOWIE COUNTY,"TX, BOWIE COUNTY","9,557",Columbia LIoyds
20,US,AR,BRADLEY COUNTY,"AR, BRADLEY COUNTY",553,Columbia LIoyds
20,US,TX,BRAZOS COUNTY,"TX, BRAZOS COUNTY","3,827",Columbia LIoyds
20,US,TX,BREWSTER COUNTY,"TX, BREWSTER COUNTY",122,Columbia LIoyds
20,US,TX,BRISCOE COUNTY,"TX, BRISCOE COUNTY",34,Columbia LIoyds
20,US,TX,BROOKS COUNTY,"TX, BROOKS COUNTY",44,Columbia LIoyds
20,US,TX,BROWN COUNTY,"TX, BROWN COUNTY",391,Columbia LIoyds
20,US,OK,BRYAN COUNTY,"OK, BRYAN COUNTY","19,107",Columbia LIoyds
20,US,TX,BURLESON COUNTY,"TX, BURLESON COUNTY",351,Columbia LIoyds
20,US,TX,BURNET COUNTY,"TX, BURNET COUNTY",487,Columbia LIoyds
20,US,OK,CADDO COUNTY,"OK, CADDO COUNTY","7,669",Columbia LIoyds
20,US,TX,CALDWELL COUNTY,"TX, CALDWELL COUNTY",134,Columbia LIoyds
20,US,AR,CALHOUN COUNTY,"AR, CALHOUN COUNTY",82,Columbia LIoyds
20,US,TX,CALLAHAN COUNTY,"TX, CALLAHAN COUNTY",752,Columbia LIoyds
20,US,TX,CAMP COUNTY,"TX, CAMP COUNTY","2,746",Columbia LIoyds
20,US,OK,CANADIAN COUNTY,"OK, CANADIAN COUNTY","9,197",Columbia LIoyds
20,US,AR,CARROLL COUNTY,"AR, CARROLL COUNTY",144,Columbia LIoyds
20,US,TX,CARSON COUNTY,"TX, CARSON COUNTY",266,Columbia LIoyds
20,US,OK,CARTER COUNTY,"OK, CARTER COUNTY","11,371",Columbia LIoyds
20,US,TX,CASS COUNTY,"TX, CASS COUNTY","2,548",Columbia LIoyds
20,US,TX,CASTRO COUNTY,"TX, CASTRO COUNTY","1,185",Columbia LIoyds
20,US,OK,CHEROKEE COUNTY,"OK, CHEROKEE COUNTY","21,651",Columbia LIoyds
20,US,TX,CHEROKEE COUNTY,"TX, CHEROKEE COUNTY","1,219",Columbia LIoyds
20,US,AR,CHICOT COUNTY,"AR, CHICOT COUNTY",474,Columbia LIoyds
20,US,TX,CHILDRESS COUNTY,"TX, CHILDRESS COUNTY",831,Columbia LIoyds
20,US,OK,CHOCTAW COUNTY,"OK, CHOCTAW COUNTY","11,699",Columbia LIoyds
20,US,OK,CIMARRON COUNTY,"OK, CIMARRON COUNTY",192,Columbia LIoyds
20,US,AR,CLARK COUNTY,"AR, CLARK COUNTY",114,Columbia LIoyds
20,US,AR,CLAY COUNTY,"AR, CLAY COUNTY","1,102",Columbia LIoyds
20,US,TX,CLAY COUNTY,"TX, CLAY COUNTY",357,Columbia LIoyds
20,US,AR,CLEBURNE COUNTY,"AR, CLEBURNE COUNTY",442,Columbia LIoyds
20,US,AR,CLEVELAND COUNTY,"AR, CLEVELAND COUNTY",438,Columbia LIoyds
20,US,OK,CLEVELAND COUNTY,"OK, CLEVELAND COUNTY","18,666",Columbia LIoyds
20,US,OK,COAL COUNTY,"OK, COAL COUNTY","1,719",Columbia LIoyds
20,US,TX,COCHRAN COUNTY,"TX, COCHRAN COUNTY",292,Columbia LIoyds
20,US,TX,COKE COUNTY,"TX, COKE COUNTY",13,Columbia LIoyds
20,US,TX,COLEMAN COUNTY,"TX, COLEMAN COUNTY",62,Columbia LIoyds
20,US,TX,COLLIN COUNTY,"TX, COLLIN COUNTY","13,416",Columbia LIoyds
20,US,TX,COLLINGSWORTH COUNTY,"TX, COLLINGSWORTH COUNTY",95,Columbia LIoyds
20,US,TX,COLORADO COUNTY,"TX, COLORADO COUNTY",198,Columbia LIoyds
20,US,AR,COLUMBIA COUNTY,"AR, COLUMBIA COUNTY",70,Columbia LIoyds
20,US,TX,COMAL COUNTY,"TX, COMAL COUNTY",168,Columbia LIoyds
20,US,OK,COMANCHE COUNTY,"OK, COMANCHE COUNTY","9,313",Columbia LIoyds
20,US,TX,COMANCHE COUNTY,"TX, COMANCHE COUNTY",226,Columbia LIoyds
20,US,TX,CONCHO COUNTY,"TX, CONCHO COUNTY",20,Columbia LIoyds
20,US,AR,CONWAY COUNTY,"AR, CONWAY COUNTY",267,Columbia LIoyds
20,US,TX,COOKE COUNTY,"TX, COOKE COUNTY","1,730",Columbia LIoyds
20,US,TX,CORYELL COUNTY,"TX, CORYELL COUNTY",293,Columbia LIoyds
20,US,TX,COTTLE COUNTY,"TX, COTTLE COUNTY",116,Columbia LIoyds
20,US,OK,COTTON COUNTY,"OK, COTTON COUNTY","2,171",Columbia LIoyds
20,US,OK,CRAIG COUNTY,"OK, CRAIG COUNTY","4,552",Columbia LIoyds
20,US,AR,CRAIGHEAD COUNTY,"AR, CRAIGHEAD COUNTY","3,030",Columbia LIoyds
20,US,AR,CRAWFORD COUNTY,"AR, CRAWFORD COUNTY","3,532",Columbia LIoyds
20,US,OK,CREEK COUNTY,"OK, CREEK COUNTY","23,128",Columbia LIoyds
20,US,AR,CRITTENDEN COUNTY,"AR, CRITTENDEN COUNTY","7,739",Columbia LIoyds
20,US,TX,CROCKETT COUNTY,"TX, CROCKETT COUNTY",21,Columbia LIoyds
20,US,TX,CROSBY COUNTY,"TX, CROSBY COUNTY","1,501",Columbia LIoyds
20,US,AR,CROSS COUNTY,"AR, CROSS COUNTY","1,911",Columbia LIoyds
20,US,TX,CULBERSON COUNTY,"TX, CULBERSON COUNTY",37,Columbia LIoyds
20,US,OK,CUSTER COUNTY,"OK, CUSTER COUNTY","4,154",Columbia LIoyds
20,US,TX,DALLAM COUNTY,"TX, DALLAM COUNTY","1,997",Columbia LIoyds
20,US,AR,DALLAS COUNTY,"AR, DALLAS COUNTY",473,Columbia LIoyds
20,US,TX,DALLAS COUNTY,"TX, DALLAS COUNTY","138,631",Columbia LIoyds
20,US,TX,DAWSON COUNTY,"TX, DAWSON COUNTY",112,Columbia LIoyds
20,US,TX,DEAF SMITH COUNTY,"TX, DEAF SMITH COUNTY","1,674",Columbia LIoyds
20,US,OK,DELAWARE COUNTY,"OK, DELAWARE COUNTY","18,126",Columbia LIoyds
20,US,TX,DELTA COUNTY,"TX, DELTA COUNTY","2,133",Columbia LIoyds
20,US,TX,DENTON COUNTY,"TX, DENTON COUNTY","10,650",Columbia LIoyds
20,US,AR,DESHA COUNTY,"AR, DESHA COUNTY",607,Columbia LIoyds
20,US,OK,DEWEY COUNTY,"OK, DEWEY COUNTY","2,030",Columbia LIoyds
20,US,TX,DEWITT COUNTY,"TX, DEWITT COUNTY",79,Columbia LIoyds
20,US,TX,DICKENS COUNTY,"TX, DICKENS COUNTY",7,Columbia LIoyds
20,US,TX,DIMMIT COUNTY,"TX, DIMMIT COUNTY",95,Columbia LIoyds
20,US,TX,DONLEY COUNTY,"TX, DONLEY COUNTY",529,Columbia LIoyds
20,US,AR,DREW COUNTY,"AR, DREW COUNTY",415,Columbia LIoyds
20,US,TX,DUVAL COUNTY,"TX, DUVAL COUNTY",9,Columbia LIoyds
20,US,TX,EASTLAND COUNTY,"TX, EASTLAND COUNTY","2,061",Columbia LIoyds
20,US,TX,ECTOR COUNTY,"TX, ECTOR COUNTY",504,Columbia LIoyds
20,US,TX,EL PASO COUNTY,"TX, EL PASO COUNTY","60,729",Columbia LIoyds
20,US,OK,ELLIS COUNTY,"OK, ELLIS COUNTY",687,Columbia LIoyds
20,US,TX,ELLIS COUNTY,"TX, ELLIS COUNTY","15,697",Columbia LIoyds
20,US,TX,ERATH COUNTY,"TX, ERATH COUNTY",646,Columbia LIoyds
20,US,TX,FALLS COUNTY,"TX, FALLS COUNTY",534,Columbia LIoyds
20,US,TX,FANNIN COUNTY,"TX, FANNIN COUNTY","3,478",Columbia LIoyds
20,US,AR,FAULKNER COUNTY,"AR, FAULKNER COUNTY",983,Columbia LIoyds
20,US,TX,FAYETTE COUNTY,"TX, FAYETTE COUNTY",101,Columbia LIoyds
20,US,TX,FISHER COUNTY,"TX, FISHER COUNTY",133,Columbia LIoyds
20,US,TX,FLOYD COUNTY,"TX, FLOYD COUNTY",768,Columbia LIoyds
20,US,TX,FOARD COUNTY,"TX, FOARD COUNTY",82,Columbia LIoyds
20,US,TX,FORT BEND COUNTY,"TX, FORT BEND COUNTY","6,796",Columbia LIoyds
20,US,AR,FRANKLIN COUNTY,"AR, FRANKLIN COUNTY",696,Columbia LIoyds
20,US,TX,FRANKLIN COUNTY,"TX, FRANKLIN COUNTY","3,507",Columbia LIoyds
20,US,TX,FREESTONE COUNTY,"TX, FREESTONE COUNTY",171,Columbia LIoyds
20,US,TX,FRIO COUNTY,"TX, FRIO COUNTY",199,Columbia LIoyds
20,US,AR,FULTON COUNTY,"AR, FULTON COUNTY",903,Columbia LIoyds
20,US,TX,GAINES COUNTY,"TX, GAINES COUNTY",442,Columbia LIoyds
20,US,OK,GARFIELD COUNTY,"OK, GARFIELD COUNTY","19,586",Columbia LIoyds
20,US,AR,GARLAND COUNTY,"AR, GARLAND COUNTY","1,241",Columbia LIoyds
20,US,OK,GARVIN COUNTY,"OK, GARVIN COUNTY","7,742",Columbia LIoyds
20,US,TX,GARZA COUNTY,"TX, GARZA COUNTY",201,Columbia LIoyds
20,US,TX,GLASSCOCK COUNTY,"TX, GLASSCOCK COUNTY",17,Columbia LIoyds
20,US,TX,GONZALES COUNTY,"TX, GONZALES COUNTY",37,Columbia LIoyds
20,US,OK,GRADY COUNTY,"OK, GRADY COUNTY","10,164",Columbia LIoyds
20,US,AR,GRANT COUNTY,"AR, GRANT COUNTY",237,Columbia LIoyds
20,US,OK,GRANT COUNTY,"OK, GRANT COUNTY","2,830",Columbia LIoyds
20,US,TX,GRAY COUNTY,"TX, GRAY COUNTY",673,Columbia LIoyds
20,US,TX,GRAYSON COUNTY,"TX, GRAYSON COUNTY","21,886",Columbia LIoyds
20,US,AR,GREENE COUNTY,"AR, GREENE COUNTY","1,528",Columbia LIoyds
20,US,OK,GREER COUNTY,"OK, GREER COUNTY",644,Columbia LIoyds
20,US,TX,GREGG COUNTY,"TX, GREGG COUNTY","9,261",Columbia LIoyds
20,US,TX,GRIMES COUNTY,"TX, GRIMES COUNTY",979,Columbia LIoyds
20,US,TX,GUADALUPE COUNTY,"TX, GUADALUPE COUNTY","1,276",Columbia LIoyds
20,US,TX,HALE COUNTY,"TX, HALE COUNTY","4,455",Columbia LIoyds
20,US,TX,HALL COUNTY,"TX, HALL COUNTY",216,Columbia LIoyds
20,US,TX,HAMILTON COUNTY,"TX, HAMILTON COUNTY",64,Columbia LIoyds
20,US,TX,HANSFORD COUNTY,"TX, HANSFORD COUNTY",189,Columbia LIoyds
20,US,TX,HARDEMAN COUNTY,"TX, HARDEMAN COUNTY",280,Columbia LIoyds
20,US,TX,HARDIN COUNTY,"TX, HARDIN COUNTY",58,Columbia LIoyds
20,US,OK,HARMON COUNTY,"OK, HARMON COUNTY","3,287",Columbia LIoyds
20,US,OK,HARPER COUNTY,"OK, HARPER COUNTY",855,Columbia LIoyds
20,US,TX,HARRIS COUNTY,"TX, HARRIS COUNTY","182,432",Columbia LIoyds
20,US,TX,HARRISON COUNTY,"TX, HARRISON COUNTY","1,473",Columbia LIoyds
20,US,TX,HARTLEY COUNTY,"TX, HARTLEY COUNTY",490,Columbia LIoyds
20,US,OK,HASKELL COUNTY,"OK, HASKELL COUNTY","4,590",Columbia LIoyds
20,US,TX,HASKELL COUNTY,"TX, HASKELL COUNTY","1,013",Columbia LIoyds
20,US,TX,HAYS COUNTY,"TX, HAYS COUNTY",445,Columbia LIoyds
20,US,TX,HEMPHILL COUNTY,"TX, HEMPHILL COUNTY",267,Columbia LIoyds
20,US,AR,HEMPSTEAD COUNTY,"AR, HEMPSTEAD COUNTY","1,387",Columbia LIoyds
20,US,TX,HENDERSON COUNTY,"TX, HENDERSON COUNTY","2,885",Columbia LIoyds
20,US,TX,HIDALGO COUNTY,"TX, HIDALGO COUNTY",417,Columbia LIoyds
20,US,TX,HILL COUNTY,"TX, HILL COUNTY","1,686",Columbia LIoyds
20,US,TX,HOCKLEY COUNTY,"TX, HOCKLEY COUNTY","2,078",Columbia LIoyds
20,US,TX,HOOD COUNTY,"TX, HOOD COUNTY","1,772",Columbia LIoyds
20,US,TX,HOPKINS COUNTY,"TX, HOPKINS COUNTY","7,285",Columbia LIoyds
20,US,AR,HOT SPRING COUNTY,"AR, HOT SPRING COUNTY",440,Columbia LIoyds
20,US,TX,HOUSTON COUNTY,"TX, HOUSTON COUNTY",759,Columbia LIoyds
20,US,AR,HOWARD COUNTY,"AR, HOWARD COUNTY",725,Columbia LIoyds
20,US,TX,HOWARD COUNTY,"TX, HOWARD COUNTY",95,Columbia LIoyds
20,US,OK,HUGHES COUNTY,"OK, HUGHES COUNTY","7,909",Columbia LIoyds
20,US,TX,HUNT COUNTY,"TX, HUNT COUNTY","19,835",Columbia LIoyds
20,US,TX,HUTCHINSON COUNTY,"TX, HUTCHINSON COUNTY","1,762",Columbia LIoyds
20,US,AR,INDEPENDENCE COUNTY,"AR, INDEPENDENCE COUNTY","3,525",Columbia LIoyds
20,US,AR,IZARD COUNTY,"AR, IZARD COUNTY","1,625",Columbia LIoyds
20,US,TX,JACK COUNTY,"TX, JACK COUNTY",90,Columbia LIoyds
20,US,AR,JACKSON COUNTY,"AR, JACKSON COUNTY","1,638",Columbia LIoyds
20,US,OK,JACKSON COUNTY,"OK, JACKSON COUNTY","3,831",Columbia LIoyds
20,US,TX,JACKSON COUNTY,"TX, JACKSON COUNTY",12,Columbia LIoyds
20,US,TX,JASPER COUNTY,"TX, JASPER COUNTY",166,Columbia LIoyds
20,US,AR,JEFFERSON COUNTY,"AR, JEFFERSON COUNTY","5,638",Columbia LIoyds
20,US,OK,JEFFERSON COUNTY,"OK, JEFFERSON COUNTY","3,696",Columbia LIoyds
20,US,TX,JIM WELLS COUNTY,"TX, JIM WELLS COUNTY",8,Columbia LIoyds
20,US,AR,JOHNSON COUNTY,"AR, JOHNSON COUNTY",921,Columbia LIoyds
20,US,TX,JOHNSON COUNTY,"TX, JOHNSON COUNTY","7,590",Columbia LIoyds
20,US,OK,JOHNSTON COUNTY,"OK, JOHNSTON COUNTY","3,926",Columbia LIoyds
20,US,TX,JONES COUNTY,"TX, JONES COUNTY","1,362",Columbia LIoyds
20,US,TX,KARNES COUNTY,"TX, KARNES COUNTY",304,Columbia LIoyds
20,US,TX,KAUFMAN COUNTY,"TX, KAUFMAN COUNTY","3,359",Columbia LIoyds
20,US,OK,KAY COUNTY,"OK, KAY COUNTY","12,475",Columbia LIoyds
20,US,TX,KENDALL COUNTY,"TX, KENDALL COUNTY",76,Columbia LIoyds
20,US,TX,KENT COUNTY,"TX, KENT COUNTY",93,Columbia LIoyds
20,US,TX,KERR COUNTY,"TX, KERR COUNTY",306,Columbia LIoyds
20,US,TX,KIMBLE COUNTY,"TX, KIMBLE COUNTY",15,Columbia LIoyds
20,US,TX,KING COUNTY,"TX, KING COUNTY",15,Columbia LIoyds
20,US,OK,KINGFISHER COUNTY,"OK, KINGFISHER COUNTY","2,760",Columbia LIoyds
20,US,TX,KINNEY COUNTY,"TX, KINNEY COUNTY",30,Columbia LIoyds
20,US,OK,KIOWA COUNTY,"OK, KIOWA COUNTY","2,717",Columbia LIoyds
20,US,TX,KNOX COUNTY,"TX, KNOX COUNTY",102,Columbia LIoyds
20,US,TX,LA SALLE COUNTY,"TX, LA SALLE COUNTY",42,Columbia LIoyds
20,US,AR,LAFAYETTE COUNTY,"AR, LAFAYETTE COUNTY",107,Columbia LIoyds
20,US,TX,LAMAR COUNTY,"TX, LAMAR COUNTY","20,710",Columbia LIoyds
20,US,TX,LAMB COUNTY,"TX, LAMB COUNTY","1,834",Columbia LIoyds
20,US,TX,LAMPASAS COUNTY,"TX, LAMPASAS COUNTY",131,Columbia LIoyds
20,US,OK,LATIMER COUNTY,"OK, LATIMER COUNTY","3,384",Columbia LIoyds
20,US,TX,LAVACA COUNTY,"TX, LAVACA COUNTY",21,Columbia LIoyds
20,US,AR,LAWRENCE COUNTY,"AR, LAWRENCE COUNTY","3,442",Columbia LIoyds
20,US,OK,LE FLORE COUNTY,"OK, LE FLORE COUNTY","13,910",Columbia LIoyds
20,US,AR,LEE COUNTY,"AR, LEE COUNTY","1,643",Columbia LIoyds
20,US,TX,LEE COUNTY,"TX, LEE COUNTY",29,Columbia LIoyds
20,US,TX,LEON COUNTY,"TX, LEON COUNTY",306,Columbia LIoyds
20,US,TX,LIBERTY COUNTY,"TX, LIBERTY COUNTY",683,Columbia LIoyds
20,US,TX,LIMESTONE COUNTY,"TX, LIMESTONE COUNTY",362,Columbia LIoyds
20,US,AR,LINCOLN COUNTY,"AR, LINCOLN COUNTY",327,Columbia LIoyds
20,US,OK,LINCOLN COUNTY,"OK, LINCOLN COUNTY","16,706",Columbia LIoyds
20,US,TX,LIPSCOMB COUNTY,"TX, LIPSCOMB COUNTY",64,Columbia LIoyds
20,US,AR,LITTLE RIVER COUNTY,"AR, LITTLE RIVER COUNTY","1,683",Columbia LIoyds
20,US,TX,LIVE OAK COUNTY,"TX, LIVE OAK COUNTY",37,Columbia LIoyds
20,US,TX,LLANO COUNTY,"TX, LLANO COUNTY",154,Columbia LIoyds
20,US,AR,LOGAN COUNTY,"AR, LOGAN COUNTY","1,164",Columbia LIoyds
20,US,OK,LOGAN COUNTY,"OK, LOGAN COUNTY","35,405",Columbia LIoyds
20,US,AR,LONOKE COUNTY,"AR, LONOKE COUNTY","1,002",Columbia LIoyds
20,US,OK,LOVE COUNTY,"OK, LOVE COUNTY","3,895",Columbia LIoyds
20,US,TX,LUBBOCK COUNTY,"TX, LUBBOCK COUNTY","10,101",Columbia LIoyds
20,US,TX,LYNN COUNTY,"TX, LYNN COUNTY",650,Columbia LIoyds
20,US,AR,MADISON COUNTY,"AR, MADISON COUNTY",530,Columbia LIoyds
20,US,TX,MADISON COUNTY,"TX, MADISON COUNTY",211,Columbia LIoyds
20,US,OK,MAJOR COUNTY,"OK, MAJOR COUNTY","4,467",Columbia LIoyds
20,US,AR,MARION COUNTY,"AR, MARION COUNTY",528,Columbia LIoyds
20,US,TX,MARION COUNTY,"TX, MARION COUNTY",199,Columbia LIoyds
20,US,OK,MARSHALL COUNTY,"OK, MARSHALL COUNTY","6,985",Columbia LIoyds
20,US,TX,MAVERICK COUNTY,"TX, MAVERICK COUNTY","2,671",Columbia LIoyds
20,US,OK,MAYES COUNTY,"OK, MAYES COUNTY","13,804",Columbia LIoyds
20,US,OK,MCCLAIN COUNTY,"OK, MCCLAIN COUNTY","5,728",Columbia LIoyds
20,US,TX,MCCULLOCH COUNTY,"TX, MCCULLOCH COUNTY",119,Columbia LIoyds
20,US,OK,MCCURTAIN COUNTY,"OK, MCCURTAIN COUNTY","21,036",Columbia LIoyds
20,US,OK,MCINTOSH COUNTY,"OK, MCINTOSH COUNTY","13,598",Columbia LIoyds
20,US,TX,MCLENNAN COUNTY,"TX, MCLENNAN COUNTY","8,432",Columbia LIoyds
20,US,TX,MEDINA COUNTY,"TX, MEDINA COUNTY",362,Columbia LIoyds
20,US,TX,MIDLAND COUNTY,"TX, MIDLAND COUNTY",392,Columbia LIoyds
20,US,TX,MILAM COUNTY,"TX, MILAM COUNTY",329,Columbia LIoyds
20,US,AR,MILLER COUNTY,"AR, MILLER COUNTY",234,Columbia LIoyds
20,US,AR,MISSISSIPPI COUNTY,"AR, MISSISSIPPI COUNTY","4,307",Columbia LIoyds
20,US,TX,MITCHELL COUNTY,"TX, MITCHELL COUNTY",66,Columbia LIoyds
20,US,AR,MONROE COUNTY,"AR, MONROE COUNTY",413,Columbia LIoyds
20,US,TX,MONTAGUE COUNTY,"TX, MONTAGUE COUNTY",217,Columbia LIoyds
20,US,AR,MONTGOMERY COUNTY,"AR, MONTGOMERY COUNTY",242,Columbia LIoyds
20,US,TX,MONTGOMERY COUNTY,"TX, MONTGOMERY COUNTY","10,565",Columbia LIoyds
20,US,TX,MOORE COUNTY,"TX, MOORE COUNTY",702,Columbia LIoyds
20,US,TX,MORRIS COUNTY,"TX, MORRIS COUNTY","2,302",Columbia LIoyds
20,US,TX,MOTLEY COUNTY,"TX, MOTLEY COUNTY",66,Columbia LIoyds
20,US,OK,MURRAY COUNTY,"OK, MURRAY COUNTY","2,267",Columbia LIoyds
20,US,OK,MUSKOGEE COUNTY,"OK, MUSKOGEE COUNTY","17,486",Columbia LIoyds
20,US,TX,NACOGDOCHES COUNTY,"TX, NACOGDOCHES COUNTY",675,Columbia LIoyds
20,US,TX,NAVARRO COUNTY,"TX, NAVARRO COUNTY","3,114",Columbia LIoyds
20,US,AR,NEVADA COUNTY,"AR, NEVADA COUNTY",412,Columbia LIoyds
20,US,AR,NEWTON COUNTY,"AR, NEWTON COUNTY",83,Columbia LIoyds
20,US,TX,NEWTON COUNTY,"TX, NEWTON COUNTY",47,Columbia LIoyds
20,US,OK,NOBLE COUNTY,"OK, NOBLE COUNTY","3,045",Columbia LIoyds
20,US,TX,NOLAN COUNTY,"TX, NOLAN COUNTY",157,Columbia LIoyds
20,US,OK,NOWATA COUNTY,"OK, NOWATA COUNTY","1,631",Columbia LIoyds
20,US,TX,OCHILTREE COUNTY,"TX, OCHILTREE COUNTY",476,Columbia LIoyds
20,US,OK,OKFUSKEE COUNTY,"OK, OKFUSKEE COUNTY","4,010",Columbia LIoyds
20,US,OK,OKLAHOMA COUNTY,"OK, OKLAHOMA COUNTY","43,454",Columbia LIoyds
20,US,OK,OKMULGEE COUNTY,"OK, OKMULGEE COUNTY","12,827",Columbia LIoyds
20,US,TX,OLDHAM COUNTY,"TX, OLDHAM COUNTY",29,Columbia LIoyds
20,US,TX,ORANGE COUNTY,"TX, ORANGE COUNTY",53,Columbia LIoyds
20,US,OK,OSAGE COUNTY,"OK, OSAGE COUNTY","7,926",Columbia LIoyds
20,US,OK,OTTAWA COUNTY,"OK, OTTAWA COUNTY","16,706",Columbia LIoyds
20,US,AR,OUACHITA COUNTY,"AR, OUACHITA COUNTY",699,Columbia LIoyds
20,US,TX,PALO PINTO COUNTY,"TX, PALO PINTO COUNTY","1,656",Columbia LIoyds
20,US,TX,PANOLA COUNTY,"TX, PANOLA COUNTY",399,Columbia LIoyds
20,US,TX,PARKER COUNTY,"TX, PARKER COUNTY","1,547",Columbia LIoyds
20,US,TX,PARMER COUNTY,"TX, PARMER COUNTY","1,245",Columbia LIoyds
20,US,OK,PAWNEE COUNTY,"OK, PAWNEE COUNTY","6,551",Columbia LIoyds
20,US,OK,PAYNE COUNTY,"OK, PAYNE COUNTY","11,123",Columbia LIoyds
20,US,TX,PECOS COUNTY,"TX, PECOS COUNTY","1,712",Columbia LIoyds
20,US,AR,PERRY COUNTY,"AR, PERRY COUNTY",100,Columbia LIoyds
20,US,AR,PHILLIPS COUNTY,"AR, PHILLIPS COUNTY","3,957",Columbia LIoyds
20,US,AR,PIKE COUNTY,"AR, PIKE COUNTY",361,Columbia LIoyds
20,US,OK,PITTSBURG COUNTY,"OK, PITTSBURG COUNTY","22,085",Columbia LIoyds
20,US,AR,POINSETT COUNTY,"AR, POINSETT COUNTY","2,412",Columbia LIoyds
20,US,AR,POLK COUNTY,"AR, POLK COUNTY",223,Columbia LIoyds
20,US,TX,POLK COUNTY,"TX, POLK COUNTY","1,067",Columbia LIoyds
